 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
7.110000E-10        1.378942E-03        8.948101E-03         7.063311E+05        4.364883E+06        
7.120000E-10        1.379684E-03        8.952461E-03         7.413689E+05        4.359797E+06        
7.130000E-10        1.380460E-03        8.956815E-03         7.763700E+05        4.354465E+06        
7.140000E-10        1.381271E-03        8.961164E-03         8.113329E+05        4.348887E+06        
7.150000E-10        1.382118E-03        8.965507E-03         8.462557E+05        4.343064E+06        
7.160000E-10        1.382999E-03        8.969844E-03         8.811367E+05        4.336995E+06        
7.170000E-10        1.383915E-03        8.974175E-03         9.159742E+05        4.330682E+06        
7.180000E-10        1.384865E-03        8.978499E-03         9.507665E+05        4.324124E+06        
7.190000E-10        1.385851E-03        8.982816E-03         9.855119E+05        4.317322E+06        
7.200000E-10        1.386871E-03        8.987127E-03         1.020209E+06        4.310276E+06        
7.210000E-10        1.387926E-03        8.991429E-03         1.054855E+06        4.302986E+06        
7.220000E-10        1.389015E-03        8.995725E-03         1.089449E+06        4.295453E+06        
7.230000E-10        1.390139E-03        9.000013E-03         1.123990E+06        4.287677E+06        
7.240000E-10        1.391298E-03        9.004292E-03         1.158475E+06        4.279659E+06        
7.250000E-10        1.392491E-03        9.008564E-03         1.192903E+06        4.271398E+06        
7.260000E-10        1.393718E-03        9.012827E-03         1.227272E+06        4.262896E+06        
7.270000E-10        1.394980E-03        9.017081E-03         1.261580E+06        4.254153E+06        
7.280000E-10        1.396275E-03        9.021326E-03         1.295826E+06        4.245169E+06        
7.290000E-10        1.397605E-03        9.025562E-03         1.330008E+06        4.235945E+06        
7.300000E-10        1.398970E-03        9.029788E-03         1.364125E+06        4.226481E+06        
7.310000E-10        1.400368E-03        9.034005E-03         1.398174E+06        4.216777E+06        
7.320000E-10        1.401800E-03        9.038212E-03         1.432154E+06        4.206834E+06        
7.330000E-10        1.403266E-03        9.042409E-03         1.466064E+06        4.196653E+06        
7.340000E-10        1.404766E-03        9.046595E-03         1.499901E+06        4.186234E+06        
7.350000E-10        1.406300E-03        9.050770E-03         1.533664E+06        4.175577E+06        
7.360000E-10        1.407867E-03        9.054935E-03         1.567351E+06        4.164684E+06        
7.370000E-10        1.409468E-03        9.059089E-03         1.600961E+06        4.153554E+06        
7.380000E-10        1.411102E-03        9.063231E-03         1.634492E+06        4.142188E+06        
7.390000E-10        1.412770E-03        9.067361E-03         1.667943E+06        4.130587E+06        
7.400000E-10        1.414472E-03        9.071480E-03         1.701311E+06        4.118751E+06        
7.410000E-10        1.416206E-03        9.075587E-03         1.734595E+06        4.106682E+06        
7.420000E-10        1.417974E-03        9.079681E-03         1.767793E+06        4.094378E+06        
7.430000E-10        1.419775E-03        9.083763E-03         1.800904E+06        4.081842E+06        
7.440000E-10        1.421609E-03        9.087832E-03         1.833927E+06        4.069073E+06        
7.450000E-10        1.423476E-03        9.091888E-03         1.866858E+06        4.056073E+06        
7.460000E-10        1.425375E-03        9.095931E-03         1.899698E+06        4.042842E+06        
7.470000E-10        1.427308E-03        9.099960E-03         1.932444E+06        4.029380E+06        
7.480000E-10        1.429273E-03        9.103976E-03         1.965094E+06        4.015689E+06        
7.490000E-10        1.431271E-03        9.107978E-03         1.997648E+06        4.001768E+06        
7.500000E-10        1.433301E-03        9.111966E-03         2.030103E+06        3.987620E+06        
7.510000E-10        1.435363E-03        9.115939E-03         2.062457E+06        3.973243E+06        
7.520000E-10        1.437458E-03        9.119897E-03         2.094710E+06        3.958640E+06        
7.530000E-10        1.439585E-03        9.123841E-03         2.126860E+06        3.943810E+06        
7.540000E-10        1.441744E-03        9.127770E-03         2.158904E+06        3.928755E+06        
7.550000E-10        1.443934E-03        9.131683E-03         2.190842E+06        3.913476E+06        
7.560000E-10        1.446157E-03        9.135581E-03         2.222672E+06        3.897972E+06        
7.570000E-10        1.448412E-03        9.139464E-03         2.254392E+06        3.882245E+06        
7.580000E-10        1.450698E-03        9.143330E-03         2.286001E+06        3.866295E+06        
7.590000E-10        1.453015E-03        9.147180E-03         2.317497E+06        3.850124E+06        
7.600000E-10        1.455364E-03        9.151014E-03         2.348878E+06        3.833732E+06        
7.610000E-10        1.457744E-03        9.154831E-03         2.380144E+06        3.817120E+06        
7.620000E-10        1.460155E-03        9.158631E-03         2.411292E+06        3.800289E+06        
7.630000E-10        1.462598E-03        9.162414E-03         2.442321E+06        3.783239E+06        
7.640000E-10        1.465071E-03        9.166180E-03         2.473230E+06        3.765972E+06        
7.650000E-10        1.467575E-03        9.169929E-03         2.504017E+06        3.748488E+06        
7.660000E-10        1.470110E-03        9.173660E-03         2.534680E+06        3.730788E+06        
7.670000E-10        1.472675E-03        9.177373E-03         2.565217E+06        3.712874E+06        
7.680000E-10        1.475270E-03        9.181067E-03         2.595629E+06        3.694745E+06        
7.690000E-10        1.477896E-03        9.184744E-03         2.625912E+06        3.676403E+06        
7.700000E-10        1.480552E-03        9.188402E-03         2.656065E+06        3.657848E+06        
7.710000E-10        1.483239E-03        9.192041E-03         2.686088E+06        3.639083E+06        
7.720000E-10        1.485954E-03        9.195661E-03         2.715978E+06        3.620107E+06        
7.730000E-10        1.488700E-03        9.199262E-03         2.745734E+06        3.600921E+06        
7.740000E-10        1.491476E-03        9.202843E-03         2.775354E+06        3.581527E+06        
7.750000E-10        1.494280E-03        9.206405E-03         2.804837E+06        3.561925E+06        
7.760000E-10        1.497115E-03        9.209947E-03         2.834182E+06        3.542116E+06        
7.770000E-10        1.499978E-03        9.213469E-03         2.863387E+06        3.522102E+06        
7.780000E-10        1.502870E-03        9.216971E-03         2.892451E+06        3.501883E+06        
7.790000E-10        1.505792E-03        9.220453E-03         2.921372E+06        3.481461E+06        
7.800000E-10        1.508742E-03        9.223914E-03         2.950149E+06        3.460836E+06        
7.810000E-10        1.511721E-03        9.227354E-03         2.978780E+06        3.440009E+06        
7.820000E-10        1.514728E-03        9.230773E-03         3.007264E+06        3.418981E+06        
7.830000E-10        1.517764E-03        9.234170E-03         3.035599E+06        3.397754E+06        
7.840000E-10        1.520827E-03        9.237547E-03         3.063785E+06        3.376329E+06        
7.850000E-10        1.523919E-03        9.240901E-03         3.091820E+06        3.354706E+06        
7.860000E-10        1.527039E-03        9.244234E-03         3.119702E+06        3.332886E+06        
7.870000E-10        1.530186E-03        9.247545E-03         3.147430E+06        3.310871E+06        
7.880000E-10        1.533361E-03        9.250834E-03         3.175003E+06        3.288662E+06        
7.890000E-10        1.536564E-03        9.254100E-03         3.202419E+06        3.266260E+06        
7.900000E-10        1.539793E-03        9.257344E-03         3.229677E+06        3.243666E+06        
7.910000E-10        1.543050E-03        9.260565E-03         3.256775E+06        3.220881E+06        
7.920000E-10        1.546334E-03        9.263762E-03         3.283713E+06        3.197906E+06        
7.930000E-10        1.549644E-03        9.266937E-03         3.310489E+06        3.174742E+06        
7.940000E-10        1.552982E-03        9.270089E-03         3.337101E+06        3.151391E+06        
7.950000E-10        1.556345E-03        9.273216E-03         3.363549E+06        3.127853E+06        
7.960000E-10        1.559735E-03        9.276321E-03         3.389830E+06        3.104131E+06        
7.970000E-10        1.563151E-03        9.279401E-03         3.415945E+06        3.080224E+06        
7.980000E-10        1.566593E-03        9.282457E-03         3.441891E+06        3.056134E+06        
7.990000E-10        1.570060E-03        9.285489E-03         3.467666E+06        3.031863E+06        
8.000000E-10        1.573554E-03        9.288496E-03         3.493271E+06        3.007411E+06        
8.010000E-10        1.577072E-03        9.291479E-03         3.518703E+06        2.982780E+06        
8.020000E-10        1.580616E-03        9.294437E-03         3.543962E+06        2.957970E+06        
8.030000E-10        1.584185E-03        9.297370E-03         3.569046E+06        2.932984E+06        
8.040000E-10        1.587779E-03        9.300278E-03         3.593953E+06        2.907823E+06        
8.050000E-10        1.591398E-03        9.303160E-03         3.618683E+06        2.882487E+06        
8.060000E-10        1.595041E-03        9.306017E-03         3.643235E+06        2.856978E+06        
8.070000E-10        1.598709E-03        9.308849E-03         3.667607E+06        2.831297E+06        
8.080000E-10        1.602401E-03        9.311654E-03         3.691797E+06        2.805445E+06        
8.090000E-10        1.606116E-03        9.314433E-03         3.715806E+06        2.779424E+06        
8.100000E-10        1.609856E-03        9.317187E-03         3.739631E+06        2.753236E+06        
8.110000E-10        1.613619E-03        9.319913E-03         3.763272E+06        2.726880E+06        
8.120000E-10        1.617406E-03        9.322614E-03         3.786727E+06        2.700359E+06        
8.130000E-10        1.621216E-03        9.325288E-03         3.809994E+06        2.673674E+06        
8.140000E-10        1.625049E-03        9.327934E-03         3.833074E+06        2.646826E+06        
8.150000E-10        1.628905E-03        9.330554E-03         3.855965E+06        2.619817E+06        
8.160000E-10        1.632784E-03        9.333147E-03         3.878665E+06        2.592647E+06        
8.170000E-10        1.636685E-03        9.335712E-03         3.901174E+06        2.565319E+06        
8.180000E-10        1.640608E-03        9.338250E-03         3.923491E+06        2.537833E+06        
8.190000E-10        1.644554E-03        9.340760E-03         3.945614E+06        2.510191E+06        
8.200000E-10        1.648522E-03        9.343243E-03         3.967542E+06        2.482394E+06        
8.210000E-10        1.652511E-03        9.345697E-03         3.989274E+06        2.454444E+06        
8.220000E-10        1.656522E-03        9.348123E-03         4.010809E+06        2.426342E+06        
8.230000E-10        1.660554E-03        9.350521E-03         4.032146E+06        2.398090E+06        
8.240000E-10        1.664607E-03        9.352891E-03         4.053285E+06        2.369688E+06        
8.250000E-10        1.668681E-03        9.355232E-03         4.074223E+06        2.341138E+06        
8.260000E-10        1.672776E-03        9.357545E-03         4.094960E+06        2.312442E+06        
8.270000E-10        1.676892E-03        9.359828E-03         4.115495E+06        2.283602E+06        
8.280000E-10        1.681028E-03        9.362083E-03         4.135827E+06        2.254617E+06        
8.290000E-10        1.685184E-03        9.364308E-03         4.155955E+06        2.225490E+06        
8.300000E-10        1.689359E-03        9.366505E-03         4.175878E+06        2.196223E+06        
8.310000E-10        1.693555E-03        9.368671E-03         4.195595E+06        2.166817E+06        
8.320000E-10        1.697770E-03        9.370809E-03         4.215104E+06        2.137272E+06        
8.330000E-10        1.702005E-03        9.372916E-03         4.234406E+06        2.107592E+06        
8.340000E-10        1.706258E-03        9.374994E-03         4.253498E+06        2.077776E+06        
8.350000E-10        1.710530E-03        9.377042E-03         4.272381E+06        2.047827E+06        
8.360000E-10        1.714821E-03        9.379060E-03         4.291053E+06        2.017746E+06        
8.370000E-10        1.719131E-03        9.381047E-03         4.309513E+06        1.987535E+06        
8.380000E-10        1.723459E-03        9.383004E-03         4.327760E+06        1.957195E+06        
8.390000E-10        1.727805E-03        9.384931E-03         4.345794E+06        1.926727E+06        
8.400000E-10        1.732168E-03        9.386827E-03         4.363613E+06        1.896134E+06        
8.410000E-10        1.736549E-03        9.388693E-03         4.381217E+06        1.865416E+06        
8.420000E-10        1.740948E-03        9.390527E-03         4.398604E+06        1.834575E+06        
8.430000E-10        1.745364E-03        9.392331E-03         4.415775E+06        1.803613E+06        
8.440000E-10        1.749796E-03        9.394103E-03         4.432727E+06        1.772531E+06        
8.450000E-10        1.754246E-03        9.395845E-03         4.449461E+06        1.741330E+06        
8.460000E-10        1.758712E-03        9.397555E-03         4.465975E+06        1.710013E+06        
8.470000E-10        1.763194E-03        9.399233E-03         4.482269E+06        1.678580E+06        
8.480000E-10        1.767693E-03        9.400880E-03         4.498342E+06        1.647034E+06        
8.490000E-10        1.772207E-03        9.402496E-03         4.514192E+06        1.615376E+06        
8.500000E-10        1.776737E-03        9.404079E-03         4.529820E+06        1.583607E+06        
8.510000E-10        1.781282E-03        9.405631E-03         4.545224E+06        1.551729E+06        
8.520000E-10        1.785842E-03        9.407151E-03         4.560404E+06        1.519744E+06        
8.530000E-10        1.790418E-03        9.408638E-03         4.575358E+06        1.487653E+06        
8.540000E-10        1.795008E-03        9.410094E-03         4.590087E+06        1.455457E+06        
8.550000E-10        1.799612E-03        9.411517E-03         4.604590E+06        1.423159E+06        
8.560000E-10        1.804231E-03        9.412908E-03         4.618865E+06        1.390760E+06        
8.570000E-10        1.808864E-03        9.414266E-03         4.632912E+06        1.358261E+06        
8.580000E-10        1.813511E-03        9.415592E-03         4.646731E+06        1.325665E+06        
8.590000E-10        1.818171E-03        9.416885E-03         4.660320E+06        1.292972E+06        
8.600000E-10        1.822845E-03        9.418145E-03         4.673679E+06        1.260184E+06        
8.610000E-10        1.827532E-03        9.419372E-03         4.686807E+06        1.227304E+06        
8.620000E-10        1.832231E-03        9.420567E-03         4.699705E+06        1.194332E+06        
8.630000E-10        1.836944E-03        9.421728E-03         4.712370E+06        1.161270E+06        
8.640000E-10        1.841668E-03        9.422856E-03         4.724802E+06        1.128120E+06        
8.650000E-10        1.846405E-03        9.423951E-03         4.737002E+06        1.094884E+06        
8.660000E-10        1.851154E-03        9.425012E-03         4.748967E+06        1.061562E+06        
8.670000E-10        1.855915E-03        9.426041E-03         4.760699E+06        1.028158E+06        
8.680000E-10        1.860687E-03        9.427035E-03         4.772195E+06        9.946716E+05        
8.690000E-10        1.865471E-03        9.427996E-03         4.783456E+06        9.611055E+05        
8.700000E-10        1.870265E-03        9.428924E-03         4.794480E+06        9.274612E+05        
8.710000E-10        1.875070E-03        9.429818E-03         4.805269E+06        8.937402E+05        
8.720000E-10        1.879886E-03        9.430677E-03         4.815819E+06        8.599442E+05        
8.730000E-10        1.884712E-03        9.431504E-03         4.826133E+06        8.260750E+05        
8.740000E-10        1.889549E-03        9.432296E-03         4.836208E+06        7.921342E+05        
8.750000E-10        1.894395E-03        9.433054E-03         4.846044E+06        7.581234E+05        
8.760000E-10        1.899250E-03        9.433778E-03         4.855641E+06        7.240444E+05        
8.770000E-10        1.904115E-03        9.434468E-03         4.864999E+06        6.898987E+05        
8.780000E-10        1.908989E-03        9.435123E-03         4.874116E+06        6.556882E+05        
8.790000E-10        1.913872E-03        9.435745E-03         4.882993E+06        6.214145E+05        
8.800000E-10        1.918764E-03        9.436332E-03         4.891629E+06        5.870793E+05        
8.810000E-10        1.923664E-03        9.436885E-03         4.900023E+06        5.526842E+05        
8.820000E-10        1.928572E-03        9.437403E-03         4.908176E+06        5.182310E+05        
8.830000E-10        1.933488E-03        9.437887E-03         4.916086E+06        4.837214E+05        
8.840000E-10        1.938412E-03        9.438336E-03         4.923754E+06        4.491571E+05        
8.850000E-10        1.943343E-03        9.438750E-03         4.931178E+06        4.145397E+05        
8.860000E-10        1.948282E-03        9.439130E-03         4.938360E+06        3.798711E+05        
8.870000E-10        1.953227E-03        9.439475E-03         4.945297E+06        3.451529E+05        
8.880000E-10        1.958179E-03        9.439786E-03         4.951991E+06        3.103867E+05        
8.890000E-10        1.963137E-03        9.440061E-03         4.958440E+06        2.755745E+05        
8.900000E-10        1.968102E-03        9.440302E-03         4.964644E+06        2.407177E+05        
8.910000E-10        1.973073E-03        9.440508E-03         4.970603E+06        2.058183E+05        
8.920000E-10        1.978049E-03        9.440679E-03         4.976317E+06        1.708778E+05        
8.930000E-10        1.983031E-03        9.440815E-03         4.981786E+06        1.358981E+05        
8.940000E-10        1.988018E-03        9.440915E-03         4.987008E+06        1.008808E+05        
8.950000E-10        1.993010E-03        9.440981E-03         4.991985E+06        6.582766E+04        
8.960000E-10        1.998006E-03        9.441012E-03         4.996715E+06        3.074044E+04        
8.970000E-10        2.003008E-03        9.441008E-03         5.001198E+06        -4.379133E+03        
8.980000E-10        2.008013E-03        9.440968E-03         5.005435E+06        -3.952934E+04        
8.990000E-10        2.013022E-03        9.440893E-03         5.009424E+06        -7.470844E+04        
9.000000E-10        2.018036E-03        9.440783E-03         5.013166E+06        -1.099147E+05        
9.010000E-10        2.023052E-03        9.440638E-03         5.016661E+06        -1.451464E+05        
9.020000E-10        2.028072E-03        9.440458E-03         5.019908E+06        -1.804017E+05        
9.030000E-10        2.033095E-03        9.440242E-03         5.022908E+06        -2.156791E+05        
9.040000E-10        2.038121E-03        9.439991E-03         5.025660E+06        -2.509766E+05        
9.050000E-10        2.043149E-03        9.439705E-03         5.028163E+06        -2.862925E+05        
9.060000E-10        2.048179E-03        9.439383E-03         5.030418E+06        -3.216252E+05        
9.070000E-10        2.053212E-03        9.439026E-03         5.032426E+06        -3.569729E+05        
9.080000E-10        2.058246E-03        9.438634E-03         5.034184E+06        -3.923337E+05        
9.090000E-10        2.063282E-03        9.438206E-03         5.035695E+06        -4.277061E+05        
9.100000E-10        2.068319E-03        9.437743E-03         5.036956E+06        -4.630882E+05        
9.110000E-10        2.073357E-03        9.437245E-03         5.037969E+06        -4.984783E+05        
9.120000E-10        2.078395E-03        9.436711E-03         5.038734E+06        -5.338747E+05        
9.130000E-10        2.083435E-03        9.436142E-03         5.039250E+06        -5.692755E+05        
9.140000E-10        2.088474E-03        9.435537E-03         5.039517E+06        -6.046791E+05        
9.150000E-10        2.093514E-03        9.434897E-03         5.039535E+06        -6.400837E+05        
9.160000E-10        2.098553E-03        9.434221E-03         5.039305E+06        -6.754875E+05        
9.170000E-10        2.103592E-03        9.433510E-03         5.038826E+06        -7.108889E+05        
9.180000E-10        2.108630E-03        9.432764E-03         5.038098E+06        -7.462860E+05        
9.190000E-10        2.113667E-03        9.431983E-03         5.037122E+06        -7.816771E+05        
9.200000E-10        2.118703E-03        9.431165E-03         5.035897E+06        -8.170605E+05        
9.210000E-10        2.123737E-03        9.430313E-03         5.034423E+06        -8.524344E+05        
9.220000E-10        2.128770E-03        9.429425E-03         5.032701E+06        -8.877971E+05        
9.230000E-10        2.133801E-03        9.428502E-03         5.030731E+06        -9.231468E+05        
9.240000E-10        2.138829E-03        9.427544E-03         5.028512E+06        -9.584818E+05        
9.250000E-10        2.143855E-03        9.426550E-03         5.026045E+06        -9.938004E+05        
9.260000E-10        2.148879E-03        9.425521E-03         5.023330E+06        -1.029101E+06        
9.270000E-10        2.153899E-03        9.424456E-03         5.020367E+06        -1.064381E+06        
9.280000E-10        2.158916E-03        9.423357E-03         5.017156E+06        -1.099640E+06        
9.290000E-10        2.163930E-03        9.422222E-03         5.013698E+06        -1.134875E+06        
9.300000E-10        2.168940E-03        9.421052E-03         5.009992E+06        -1.170085E+06        
9.310000E-10        2.173946E-03        9.419846E-03         5.006039E+06        -1.205268E+06        
9.320000E-10        2.178948E-03        9.418606E-03         5.001839E+06        -1.240423E+06        
9.330000E-10        2.183945E-03        9.417330E-03         4.997392E+06        -1.275547E+06        
9.340000E-10        2.188938E-03        9.416020E-03         4.992699E+06        -1.310639E+06        
9.350000E-10        2.193926E-03        9.414674E-03         4.987759E+06        -1.345698E+06        
9.360000E-10        2.198908E-03        9.413293E-03         4.982572E+06        -1.380720E+06        
9.370000E-10        2.203885E-03        9.411878E-03         4.977140E+06        -1.415706E+06        
9.380000E-10        2.208857E-03        9.410427E-03         4.971462E+06        -1.450652E+06        
9.390000E-10        2.213822E-03        9.408941E-03         4.965539E+06        -1.485558E+06        
9.400000E-10        2.218782E-03        9.407421E-03         4.959371E+06        -1.520421E+06        
9.410000E-10        2.223735E-03        9.405866E-03         4.952958E+06        -1.555240E+06        
9.420000E-10        2.228681E-03        9.404276E-03         4.946301E+06        -1.590013E+06        
9.430000E-10        2.233620E-03        9.402651E-03         4.939399E+06        -1.624738E+06        
9.440000E-10        2.238553E-03        9.400992E-03         4.932254E+06        -1.659414E+06        
9.450000E-10        2.243477E-03        9.399298E-03         4.924865E+06        -1.694039E+06        
9.460000E-10        2.248395E-03        9.397569E-03         4.917233E+06        -1.728612E+06        
9.470000E-10        2.253304E-03        9.395806E-03         4.909359E+06        -1.763129E+06        
9.480000E-10        2.258205E-03        9.394008E-03         4.901242E+06        -1.797591E+06        
9.490000E-10        2.263098E-03        9.392176E-03         4.892883E+06        -1.831995E+06        
9.500000E-10        2.267982E-03        9.390310E-03         4.884283E+06        -1.866339E+06        
9.510000E-10        2.272858E-03        9.388409E-03         4.875442E+06        -1.900622E+06        
9.520000E-10        2.277724E-03        9.386475E-03         4.866360E+06        -1.934842E+06        
9.530000E-10        2.282581E-03        9.384506E-03         4.857038E+06        -1.968997E+06        
9.540000E-10        2.287429E-03        9.382502E-03         4.847476E+06        -2.003086E+06        
9.550000E-10        2.292266E-03        9.380465E-03         4.837675E+06        -2.037107E+06        
9.560000E-10        2.297094E-03        9.378394E-03         4.827635E+06        -2.071058E+06        
9.570000E-10        2.301911E-03        9.376289E-03         4.817357E+06        -2.104938E+06        
9.580000E-10        2.306718E-03        9.374151E-03         4.806841E+06        -2.138745E+06        
9.590000E-10        2.311514E-03        9.371978E-03         4.796088E+06        -2.172477E+06        
9.600000E-10        2.316299E-03        9.369772E-03         4.785098E+06        -2.206133E+06        
9.610000E-10        2.321073E-03        9.367532E-03         4.773872E+06        -2.239711E+06        
9.620000E-10        2.325836E-03        9.365259E-03         4.762411E+06        -2.273209E+06        
9.630000E-10        2.330586E-03        9.362952E-03         4.750714E+06        -2.306626E+06        
9.640000E-10        2.335325E-03        9.360612E-03         4.738783E+06        -2.339959E+06        
9.650000E-10        2.340052E-03        9.358239E-03         4.726618E+06        -2.373209E+06        
9.660000E-10        2.344766E-03        9.355833E-03         4.714220E+06        -2.406371E+06        
9.670000E-10        2.349468E-03        9.353393E-03         4.701589E+06        -2.439446E+06        
9.680000E-10        2.354156E-03        9.350921E-03         4.688726E+06        -2.472432E+06        
9.690000E-10        2.358832E-03        9.348416E-03         4.675631E+06        -2.505326E+06        
9.700000E-10        2.363494E-03        9.345878E-03         4.662306E+06        -2.538127E+06        
9.710000E-10        2.368143E-03        9.343307E-03         4.648751E+06        -2.570834E+06        
9.720000E-10        2.372778E-03        9.340703E-03         4.634966E+06        -2.603445E+06        
9.730000E-10        2.377399E-03        9.338067E-03         4.620953E+06        -2.635958E+06        
9.740000E-10        2.382006E-03        9.335399E-03         4.606711E+06        -2.668372E+06        
9.750000E-10        2.386598E-03        9.332698E-03         4.592242E+06        -2.700685E+06        
9.760000E-10        2.391175E-03        9.329965E-03         4.577547E+06        -2.732896E+06        
9.770000E-10        2.395738E-03        9.327200E-03         4.562625E+06        -2.765003E+06        
9.780000E-10        2.400286E-03        9.324403E-03         4.547478E+06        -2.797004E+06        
9.790000E-10        2.404818E-03        9.321574E-03         4.532107E+06        -2.828898E+06        
9.800000E-10        2.409334E-03        9.318714E-03         4.516512E+06        -2.860683E+06        
9.810000E-10        2.413835E-03        9.315821E-03         4.500695E+06        -2.892357E+06        
9.820000E-10        2.418320E-03        9.312897E-03         4.484655E+06        -2.923920E+06        
9.830000E-10        2.422788E-03        9.309942E-03         4.468394E+06        -2.955370E+06        
9.840000E-10        2.427240E-03        9.306955E-03         4.451912E+06        -2.986704E+06        
9.850000E-10        2.431675E-03        9.303937E-03         4.435210E+06        -3.017922E+06        
9.860000E-10        2.436093E-03        9.300888E-03         4.418290E+06        -3.049022E+06        
9.870000E-10        2.440494E-03        9.297808E-03         4.401152E+06        -3.080002E+06        
9.880000E-10        2.444878E-03        9.294698E-03         4.383796E+06        -3.110861E+06        
9.890000E-10        2.449245E-03        9.291556E-03         4.366224E+06        -3.141597E+06        
9.900000E-10        2.453593E-03        9.288384E-03         4.348436E+06        -3.172209E+06        
9.910000E-10        2.457923E-03        9.285181E-03         4.330434E+06        -3.202695E+06        
9.920000E-10        2.462236E-03        9.281948E-03         4.312218E+06        -3.233054E+06        
9.930000E-10        2.466529E-03        9.278685E-03         4.293790E+06        -3.263285E+06        
9.940000E-10        2.470805E-03        9.275391E-03         4.275149E+06        -3.293385E+06        
9.950000E-10        2.475061E-03        9.272068E-03         4.256297E+06        -3.323353E+06        
9.960000E-10        2.479298E-03        9.268715E-03         4.237236E+06        -3.353188E+06        
9.970000E-10        2.483516E-03        9.265332E-03         4.217965E+06        -3.382889E+06        
9.980000E-10        2.487715E-03        9.261920E-03         4.198486E+06        -3.412454E+06        
9.990000E-10        2.491893E-03        9.258478E-03         4.178800E+06        -3.441881E+06        
