 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
7.130000E-10        1.121667E-03        -3.723682E-03         7.764258E+05        4.354417E+06        
7.140000E-10        1.122479E-03        -3.719333E-03         8.113878E+05        4.348840E+06        
7.150000E-10        1.123325E-03        -3.714990E-03         8.463098E+05        4.343017E+06        
7.160000E-10        1.124206E-03        -3.710653E-03         8.811900E+05        4.336949E+06        
7.170000E-10        1.125122E-03        -3.706323E-03         9.160267E+05        4.330636E+06        
7.180000E-10        1.126073E-03        -3.701999E-03         9.508182E+05        4.324079E+06        
7.190000E-10        1.127059E-03        -3.697681E-03         9.855627E+05        4.317277E+06        
7.200000E-10        1.128079E-03        -3.693371E-03         1.020259E+06        4.310231E+06        
7.210000E-10        1.129134E-03        -3.689068E-03         1.054904E+06        4.302942E+06        
7.220000E-10        1.130223E-03        -3.684773E-03         1.089498E+06        4.295410E+06        
7.230000E-10        1.131347E-03        -3.680485E-03         1.124037E+06        4.287635E+06        
7.240000E-10        1.132506E-03        -3.676206E-03         1.158522E+06        4.279617E+06        
7.250000E-10        1.133699E-03        -3.671934E-03         1.192949E+06        4.271357E+06        
7.260000E-10        1.134926E-03        -3.667671E-03         1.227317E+06        4.262856E+06        
7.270000E-10        1.136188E-03        -3.663417E-03         1.261625E+06        4.254113E+06        
7.280000E-10        1.137484E-03        -3.659172E-03         1.295870E+06        4.245130E+06        
7.290000E-10        1.138814E-03        -3.654936E-03         1.330052E+06        4.235906E+06        
7.300000E-10        1.140178E-03        -3.650710E-03         1.364167E+06        4.226443E+06        
7.310000E-10        1.141576E-03        -3.646493E-03         1.398216E+06        4.216740E+06        
7.320000E-10        1.143008E-03        -3.642286E-03         1.432195E+06        4.206797E+06        
7.330000E-10        1.144474E-03        -3.638090E-03         1.466104E+06        4.196617E+06        
7.340000E-10        1.145974E-03        -3.633903E-03         1.499940E+06        4.186198E+06        
7.350000E-10        1.147508E-03        -3.629728E-03         1.533703E+06        4.175543E+06        
7.360000E-10        1.149075E-03        -3.625563E-03         1.567389E+06        4.164650E+06        
7.370000E-10        1.150676E-03        -3.621410E-03         1.600999E+06        4.153520E+06        
7.380000E-10        1.152311E-03        -3.617268E-03         1.634529E+06        4.142155E+06        
7.390000E-10        1.153979E-03        -3.613137E-03         1.667979E+06        4.130555E+06        
7.400000E-10        1.155680E-03        -3.609018E-03         1.701346E+06        4.118720E+06        
7.410000E-10        1.157415E-03        -3.604912E-03         1.734630E+06        4.106651E+06        
7.420000E-10        1.159183E-03        -3.600817E-03         1.767827E+06        4.094348E+06        
7.430000E-10        1.160984E-03        -3.596736E-03         1.800938E+06        4.081812E+06        
7.440000E-10        1.162818E-03        -3.592666E-03         1.833959E+06        4.069045E+06        
7.450000E-10        1.164684E-03        -3.588610E-03         1.866891E+06        4.056045E+06        
7.460000E-10        1.166584E-03        -3.584568E-03         1.899730E+06        4.042814E+06        
7.470000E-10        1.168517E-03        -3.580538E-03         1.932475E+06        4.029353E+06        
7.480000E-10        1.170482E-03        -3.576523E-03         1.965125E+06        4.015663E+06        
7.490000E-10        1.172479E-03        -3.572521E-03         1.997677E+06        4.001743E+06        
7.500000E-10        1.174510E-03        -3.568533E-03         2.030132E+06        3.987595E+06        
7.510000E-10        1.176572E-03        -3.564560E-03         2.062486E+06        3.973219E+06        
7.520000E-10        1.178667E-03        -3.560601E-03         2.094738E+06        3.958617E+06        
7.530000E-10        1.180794E-03        -3.556658E-03         2.126887E+06        3.943788E+06        
7.540000E-10        1.182953E-03        -3.552729E-03         2.158931E+06        3.928733E+06        
7.550000E-10        1.185144E-03        -3.548815E-03         2.190868E+06        3.913454E+06        
7.560000E-10        1.187366E-03        -3.544917E-03         2.222698E+06        3.897951E+06        
7.570000E-10        1.189621E-03        -3.541035E-03         2.254417E+06        3.882225E+06        
7.580000E-10        1.191907E-03        -3.537169E-03         2.286026E+06        3.866276E+06        
7.590000E-10        1.194224E-03        -3.533319E-03         2.317521E+06        3.850106E+06        
7.600000E-10        1.196573E-03        -3.529485E-03         2.348902E+06        3.833714E+06        
7.610000E-10        1.198953E-03        -3.525668E-03         2.380167E+06        3.817103E+06        
7.620000E-10        1.201365E-03        -3.521868E-03         2.411315E+06        3.800272E+06        
7.630000E-10        1.203807E-03        -3.518085E-03         2.442344E+06        3.783223E+06        
7.640000E-10        1.206280E-03        -3.514319E-03         2.473252E+06        3.765957E+06        
7.650000E-10        1.208784E-03        -3.510570E-03         2.504038E+06        3.748474E+06        
7.660000E-10        1.211319E-03        -3.506839E-03         2.534701E+06        3.730775E+06        
7.670000E-10        1.213884E-03        -3.503126E-03         2.565238E+06        3.712861E+06        
7.680000E-10        1.216480E-03        -3.499432E-03         2.595649E+06        3.694732E+06        
7.690000E-10        1.219106E-03        -3.495755E-03         2.625932E+06        3.676391E+06        
7.700000E-10        1.221762E-03        -3.492098E-03         2.656085E+06        3.657837E+06        
7.710000E-10        1.224448E-03        -3.488458E-03         2.686107E+06        3.639072E+06        
7.720000E-10        1.227164E-03        -3.484838E-03         2.715996E+06        3.620097E+06        
7.730000E-10        1.229910E-03        -3.481237E-03         2.745752E+06        3.600912E+06        
7.740000E-10        1.232685E-03        -3.477656E-03         2.775372E+06        3.581518E+06        
7.750000E-10        1.235490E-03        -3.474094E-03         2.804855E+06        3.561917E+06        
7.760000E-10        1.238324E-03        -3.470552E-03         2.834199E+06        3.542110E+06        
7.770000E-10        1.241187E-03        -3.467030E-03         2.863404E+06        3.522096E+06        
7.780000E-10        1.244080E-03        -3.463528E-03         2.892467E+06        3.501878E+06        
7.790000E-10        1.247001E-03        -3.460046E-03         2.921388E+06        3.481456E+06        
7.800000E-10        1.249951E-03        -3.456586E-03         2.950164E+06        3.460832E+06        
7.810000E-10        1.252930E-03        -3.453146E-03         2.978795E+06        3.440006E+06        
7.820000E-10        1.255938E-03        -3.449727E-03         3.007279E+06        3.418979E+06        
7.830000E-10        1.258973E-03        -3.446329E-03         3.035614E+06        3.397753E+06        
7.840000E-10        1.262037E-03        -3.442953E-03         3.063799E+06        3.376328E+06        
7.850000E-10        1.265129E-03        -3.439598E-03         3.091834E+06        3.354705E+06        
7.860000E-10        1.268249E-03        -3.436265E-03         3.119716E+06        3.332887E+06        
7.870000E-10        1.271396E-03        -3.432954E-03         3.147443E+06        3.310873E+06        
7.880000E-10        1.274571E-03        -3.429665E-03         3.175016E+06        3.288664E+06        
7.890000E-10        1.277773E-03        -3.426399E-03         3.202432E+06        3.266263E+06        
7.900000E-10        1.281003E-03        -3.423156E-03         3.229689E+06        3.243669E+06        
7.910000E-10        1.284260E-03        -3.419935E-03         3.256788E+06        3.220885E+06        
7.920000E-10        1.287544E-03        -3.416737E-03         3.283725E+06        3.197911E+06        
7.930000E-10        1.290854E-03        -3.413562E-03         3.310501E+06        3.174748E+06        
7.940000E-10        1.294191E-03        -3.410411E-03         3.337113E+06        3.151397E+06        
7.950000E-10        1.297555E-03        -3.407283E-03         3.363560E+06        3.127860E+06        
7.960000E-10        1.300945E-03        -3.404179E-03         3.389842E+06        3.104138E+06        
7.970000E-10        1.304361E-03        -3.401098E-03         3.415956E+06        3.080232E+06        
7.980000E-10        1.307802E-03        -3.398042E-03         3.441901E+06        3.056143E+06        
7.990000E-10        1.311270E-03        -3.395010E-03         3.467677E+06        3.031873E+06        
8.000000E-10        1.314763E-03        -3.392003E-03         3.493281E+06        3.007421E+06        
8.010000E-10        1.318282E-03        -3.389020E-03         3.518713E+06        2.982791E+06        
8.020000E-10        1.321826E-03        -3.386062E-03         3.543972E+06        2.957983E+06        
8.030000E-10        1.325395E-03        -3.383129E-03         3.569055E+06        2.932997E+06        
8.040000E-10        1.328989E-03        -3.380221E-03         3.593963E+06        2.907836E+06        
8.050000E-10        1.332608E-03        -3.377339E-03         3.618693E+06        2.882501E+06        
8.060000E-10        1.336251E-03        -3.374482E-03         3.643244E+06        2.856993E+06        
8.070000E-10        1.339919E-03        -3.371650E-03         3.667616E+06        2.831313E+06        
8.080000E-10        1.343611E-03        -3.368845E-03         3.691807E+06        2.805462E+06        
8.090000E-10        1.347326E-03        -3.366066E-03         3.715815E+06        2.779442E+06        
8.100000E-10        1.351066E-03        -3.363312E-03         3.739640E+06        2.753254E+06        
8.110000E-10        1.354829E-03        -3.360585E-03         3.763281E+06        2.726899E+06        
8.120000E-10        1.358616E-03        -3.357885E-03         3.786735E+06        2.700378E+06        
8.130000E-10        1.362426E-03        -3.355211E-03         3.810003E+06        2.673694E+06        
8.140000E-10        1.366259E-03        -3.352565E-03         3.833083E+06        2.646847E+06        
8.150000E-10        1.370115E-03        -3.349945E-03         3.855974E+06        2.619838E+06        
8.160000E-10        1.373994E-03        -3.347352E-03         3.878674E+06        2.592669E+06        
8.170000E-10        1.377895E-03        -3.344787E-03         3.901183E+06        2.565342E+06        
8.180000E-10        1.381818E-03        -3.342249E-03         3.923499E+06        2.537857E+06        
8.190000E-10        1.385764E-03        -3.339739E-03         3.945622E+06        2.510216E+06        
8.200000E-10        1.389732E-03        -3.337256E-03         3.967550E+06        2.482420E+06        
8.210000E-10        1.393721E-03        -3.334802E-03         3.989282E+06        2.454470E+06        
8.220000E-10        1.397732E-03        -3.332375E-03         4.010817E+06        2.426369E+06        
8.230000E-10        1.401764E-03        -3.329977E-03         4.032155E+06        2.398117E+06        
8.240000E-10        1.405817E-03        -3.327608E-03         4.053293E+06        2.369716E+06        
8.250000E-10        1.409891E-03        -3.325266E-03         4.074232E+06        2.341167E+06        
8.260000E-10        1.413986E-03        -3.322954E-03         4.094969E+06        2.312472E+06        
8.270000E-10        1.418102E-03        -3.320670E-03         4.115504E+06        2.283632E+06        
8.280000E-10        1.422238E-03        -3.318416E-03         4.135836E+06        2.254648E+06        
8.290000E-10        1.426394E-03        -3.316190E-03         4.155964E+06        2.225522E+06        
8.300000E-10        1.430570E-03        -3.313994E-03         4.175887E+06        2.196256E+06        
8.310000E-10        1.434765E-03        -3.311827E-03         4.195603E+06        2.166850E+06        
8.320000E-10        1.438980E-03        -3.309690E-03         4.215113E+06        2.137306E+06        
8.330000E-10        1.443215E-03        -3.307582E-03         4.234415E+06        2.107626E+06        
8.340000E-10        1.447468E-03        -3.305504E-03         4.253507E+06        2.077812E+06        
8.350000E-10        1.451741E-03        -3.303456E-03         4.272390E+06        2.047863E+06        
8.360000E-10        1.456032E-03        -3.301439E-03         4.291062E+06        2.017783E+06        
8.370000E-10        1.460341E-03        -3.299451E-03         4.309522E+06        1.987573E+06        
8.380000E-10        1.464669E-03        -3.297494E-03         4.327769E+06        1.957233E+06        
8.390000E-10        1.469015E-03        -3.295567E-03         4.345803E+06        1.926766E+06        
8.400000E-10        1.473378E-03        -3.293671E-03         4.363622E+06        1.896174E+06        
8.410000E-10        1.477760E-03        -3.291805E-03         4.381226E+06        1.865456E+06        
8.420000E-10        1.482158E-03        -3.289971E-03         4.398614E+06        1.834616E+06        
8.430000E-10        1.486574E-03        -3.288167E-03         4.415785E+06        1.803654E+06        
8.440000E-10        1.491007E-03        -3.286395E-03         4.432737E+06        1.772573E+06        
8.450000E-10        1.495456E-03        -3.284653E-03         4.449471E+06        1.741373E+06        
8.460000E-10        1.499922E-03        -3.282943E-03         4.465986E+06        1.710057E+06        
8.470000E-10        1.504404E-03        -3.281264E-03         4.482280E+06        1.678625E+06        
8.480000E-10        1.508903E-03        -3.279617E-03         4.498352E+06        1.647079E+06        
8.490000E-10        1.513417E-03        -3.278002E-03         4.514203E+06        1.615422E+06        
8.500000E-10        1.517947E-03        -3.276418E-03         4.529831E+06        1.583654E+06        
8.510000E-10        1.522492E-03        -3.274867E-03         4.545235E+06        1.551776E+06        
8.520000E-10        1.527052E-03        -3.273347E-03         4.560415E+06        1.519792E+06        
8.530000E-10        1.531628E-03        -3.271859E-03         4.575370E+06        1.487701E+06        
8.540000E-10        1.536218E-03        -3.270404E-03         4.590100E+06        1.455506E+06        
8.550000E-10        1.540823E-03        -3.268980E-03         4.604602E+06        1.423209E+06        
8.560000E-10        1.545441E-03        -3.267590E-03         4.618878E+06        1.390811E+06        
8.570000E-10        1.550074E-03        -3.266231E-03         4.632925E+06        1.358312E+06        
8.580000E-10        1.554721E-03        -3.264905E-03         4.646744E+06        1.325717E+06        
8.590000E-10        1.559381E-03        -3.263612E-03         4.660333E+06        1.293024E+06        
8.600000E-10        1.564055E-03        -3.262352E-03         4.673693E+06        1.260238E+06        
8.610000E-10        1.568742E-03        -3.261125E-03         4.686821E+06        1.227358E+06        
8.620000E-10        1.573442E-03        -3.259930E-03         4.699719E+06        1.194386E+06        
8.630000E-10        1.578154E-03        -3.258769E-03         4.712384E+06        1.161325E+06        
8.640000E-10        1.582879E-03        -3.257641E-03         4.724817E+06        1.128176E+06        
8.650000E-10        1.587616E-03        -3.256546E-03         4.737017E+06        1.094940E+06        
8.660000E-10        1.592365E-03        -3.255484E-03         4.748983E+06        1.061620E+06        
8.670000E-10        1.597126E-03        -3.254456E-03         4.760714E+06        1.028216E+06        
8.680000E-10        1.601898E-03        -3.253461E-03         4.772211E+06        9.947302E+05        
8.690000E-10        1.606681E-03        -3.252500E-03         4.783472E+06        9.611648E+05        
8.700000E-10        1.611476E-03        -3.251573E-03         4.794497E+06        9.275210E+05        
8.710000E-10        1.616281E-03        -3.250679E-03         4.805286E+06        8.938007E+05        
8.720000E-10        1.621097E-03        -3.249819E-03         4.815837E+06        8.600054E+05        
8.730000E-10        1.625923E-03        -3.248993E-03         4.826150E+06        8.261368E+05        
8.740000E-10        1.630759E-03        -3.248201E-03         4.836226E+06        7.921966E+05        
8.750000E-10        1.635605E-03        -3.247442E-03         4.846062E+06        7.581864E+05        
8.760000E-10        1.640461E-03        -3.246718E-03         4.855660E+06        7.241080E+05        
8.770000E-10        1.645326E-03        -3.246028E-03         4.865018E+06        6.899630E+05        
8.780000E-10        1.650200E-03        -3.245373E-03         4.874136E+06        6.557531E+05        
8.790000E-10        1.655083E-03        -3.244751E-03         4.883013E+06        6.214800E+05        
8.800000E-10        1.659975E-03        -3.244164E-03         4.891649E+06        5.871454E+05        
8.810000E-10        1.664875E-03        -3.243611E-03         4.900044E+06        5.527509E+05        
8.820000E-10        1.669783E-03        -3.243093E-03         4.908197E+06        5.182983E+05        
8.830000E-10        1.674699E-03        -3.242609E-03         4.916108E+06        4.837893E+05        
8.840000E-10        1.679623E-03        -3.242160E-03         4.923776E+06        4.492256E+05        
8.850000E-10        1.684554E-03        -3.241745E-03         4.931201E+06        4.146089E+05        
8.860000E-10        1.689492E-03        -3.241365E-03         4.938383E+06        3.799408E+05        
8.870000E-10        1.694438E-03        -3.241020E-03         4.945321E+06        3.452232E+05        
8.880000E-10        1.699390E-03        -3.240710E-03         4.952015E+06        3.104576E+05        
8.890000E-10        1.704348E-03        -3.240434E-03         4.958464E+06        2.756459E+05        
8.900000E-10        1.709313E-03        -3.240193E-03         4.964669E+06        2.407898E+05        
8.910000E-10        1.714284E-03        -3.239987E-03         4.970629E+06        2.058909E+05        
8.920000E-10        1.719260E-03        -3.239816E-03         4.976343E+06        1.709510E+05        
8.930000E-10        1.724242E-03        -3.239680E-03         4.981812E+06        1.359718E+05        
8.940000E-10        1.729229E-03        -3.239580E-03         4.987035E+06        1.009551E+05        
8.950000E-10        1.734221E-03        -3.239514E-03         4.992012E+06        6.590254E+04        
8.960000E-10        1.739218E-03        -3.239483E-03         4.996743E+06        3.081588E+04        
8.970000E-10        1.744219E-03        -3.239487E-03         5.001226E+06        -4.303145E+03        
8.980000E-10        1.749224E-03        -3.239527E-03         5.005464E+06        -3.945280E+04        
8.990000E-10        1.754234E-03        -3.239601E-03         5.009454E+06        -7.463136E+04        
9.000000E-10        1.759247E-03        -3.239711E-03         5.013196E+06        -1.098371E+05        
9.010000E-10        1.764264E-03        -3.239856E-03         5.016692E+06        -1.450682E+05        
9.020000E-10        1.769283E-03        -3.240036E-03         5.019940E+06        -1.803231E+05        
9.030000E-10        1.774306E-03        -3.240252E-03         5.022940E+06        -2.155998E+05        
9.040000E-10        1.779332E-03        -3.240503E-03         5.025692E+06        -2.508968E+05        
9.050000E-10        1.784360E-03        -3.240789E-03         5.028196E+06        -2.862123E+05        
9.060000E-10        1.789391E-03        -3.241111E-03         5.030452E+06        -3.215444E+05        
9.070000E-10        1.794423E-03        -3.241468E-03         5.032460E+06        -3.568916E+05        
9.080000E-10        1.799457E-03        -3.241860E-03         5.034219E+06        -3.922520E+05        
9.090000E-10        1.804493E-03        -3.242287E-03         5.035730E+06        -4.276238E+05        
9.100000E-10        1.809530E-03        -3.242750E-03         5.036992E+06        -4.630054E+05        
9.110000E-10        1.814568E-03        -3.243249E-03         5.038006E+06        -4.983950E+05        
9.120000E-10        1.819607E-03        -3.243783E-03         5.038771E+06        -5.337909E+05        
9.130000E-10        1.824646E-03        -3.244352E-03         5.039287E+06        -5.691912E+05        
9.140000E-10        1.829686E-03        -3.244956E-03         5.039555E+06        -6.045943E+05        
9.150000E-10        1.834725E-03        -3.245596E-03         5.039574E+06        -6.399984E+05        
9.160000E-10        1.839765E-03        -3.246272E-03         5.039344E+06        -6.754018E+05        
9.170000E-10        1.844804E-03        -3.246983E-03         5.038866E+06        -7.108027E+05        
9.180000E-10        1.849842E-03        -3.247729E-03         5.038139E+06        -7.461993E+05        
9.190000E-10        1.854879E-03        -3.248510E-03         5.037163E+06        -7.815900E+05        
9.200000E-10        1.859915E-03        -3.249327E-03         5.035939E+06        -8.169730E+05        
9.210000E-10        1.864949E-03        -3.250180E-03         5.034466E+06        -8.523464E+05        
9.220000E-10        1.869982E-03        -3.251067E-03         5.032745E+06        -8.877087E+05        
9.230000E-10        1.875013E-03        -3.251990E-03         5.030775E+06        -9.230579E+05        
9.240000E-10        1.880041E-03        -3.252949E-03         5.028557E+06        -9.583925E+05        
9.250000E-10        1.885067E-03        -3.253943E-03         5.026091E+06        -9.937106E+05        
9.260000E-10        1.890091E-03        -3.254972E-03         5.023376E+06        -1.029011E+06        
9.270000E-10        1.895111E-03        -3.256036E-03         5.020414E+06        -1.064291E+06        
9.280000E-10        1.900128E-03        -3.257135E-03         5.017204E+06        -1.099549E+06        
9.290000E-10        1.905142E-03        -3.258270E-03         5.013747E+06        -1.134784E+06        
9.300000E-10        1.910152E-03        -3.259440E-03         5.010042E+06        -1.169993E+06        
9.310000E-10        1.915158E-03        -3.260645E-03         5.006089E+06        -1.205176E+06        
9.320000E-10        1.920160E-03        -3.261886E-03         5.001890E+06        -1.240330E+06        
9.330000E-10        1.925158E-03        -3.263161E-03         4.997444E+06        -1.275454E+06        
9.340000E-10        1.930150E-03        -3.264472E-03         4.992751E+06        -1.310546E+06        
9.350000E-10        1.935138E-03        -3.265817E-03         4.987812E+06        -1.345604E+06        
9.360000E-10        1.940121E-03        -3.267198E-03         4.982626E+06        -1.380626E+06        
9.370000E-10        1.945098E-03        -3.268614E-03         4.977195E+06        -1.415611E+06        
9.380000E-10        1.950070E-03        -3.270064E-03         4.971518E+06        -1.450557E+06        
9.390000E-10        1.955035E-03        -3.271550E-03         4.965596E+06        -1.485463E+06        
9.400000E-10        1.959995E-03        -3.273070E-03         4.959428E+06        -1.520325E+06        
9.410000E-10        1.964948E-03        -3.274625E-03         4.953016E+06        -1.555144E+06        
9.420000E-10        1.969894E-03        -3.276215E-03         4.946359E+06        -1.589917E+06        
9.430000E-10        1.974833E-03        -3.277840E-03         4.939459E+06        -1.624642E+06        
9.440000E-10        1.979766E-03        -3.279499E-03         4.932314E+06        -1.659317E+06        
9.450000E-10        1.984691E-03        -3.281193E-03         4.924926E+06        -1.693942E+06        
9.460000E-10        1.989608E-03        -3.282921E-03         4.917295E+06        -1.728514E+06        
9.470000E-10        1.994517E-03        -3.284684E-03         4.909422E+06        -1.763032E+06        
9.480000E-10        1.999419E-03        -3.286482E-03         4.901306E+06        -1.797493E+06        
9.490000E-10        2.004312E-03        -3.288314E-03         4.892948E+06        -1.831896E+06        
9.500000E-10        2.009196E-03        -3.290180E-03         4.884348E+06        -1.866240E+06        
9.510000E-10        2.014071E-03        -3.292081E-03         4.875508E+06        -1.900523E+06        
9.520000E-10        2.018938E-03        -3.294015E-03         4.866427E+06        -1.934743E+06        
9.530000E-10        2.023795E-03        -3.295984E-03         4.857106E+06        -1.968898E+06        
9.540000E-10        2.028643E-03        -3.297987E-03         4.847545E+06        -2.002986E+06        
9.550000E-10        2.033480E-03        -3.300024E-03         4.837745E+06        -2.037007E+06        
9.560000E-10        2.038308E-03        -3.302095E-03         4.827706E+06        -2.070958E+06        
9.570000E-10        2.043125E-03        -3.304200E-03         4.817428E+06        -2.104838E+06        
9.580000E-10        2.047932E-03        -3.306339E-03         4.806913E+06        -2.138644E+06        
9.590000E-10        2.052729E-03        -3.308511E-03         4.796161E+06        -2.172376E+06        
9.600000E-10        2.057514E-03        -3.310717E-03         4.785172E+06        -2.206032E+06        
9.610000E-10        2.062288E-03        -3.312957E-03         4.773947E+06        -2.239609E+06        
9.620000E-10        2.067050E-03        -3.315230E-03         4.762487E+06        -2.273107E+06        
9.630000E-10        2.071801E-03        -3.317536E-03         4.750791E+06        -2.306524E+06        
9.640000E-10        2.076540E-03        -3.319876E-03         4.738861E+06        -2.339857E+06        
9.650000E-10        2.081266E-03        -3.322249E-03         4.726697E+06        -2.373106E+06        
9.660000E-10        2.085981E-03        -3.324656E-03         4.714299E+06        -2.406269E+06        
9.670000E-10        2.090682E-03        -3.327095E-03         4.701669E+06        -2.439343E+06        
9.680000E-10        2.095371E-03        -3.329567E-03         4.688807E+06        -2.472328E+06        
9.690000E-10        2.100047E-03        -3.332072E-03         4.675714E+06        -2.505222E+06        
9.700000E-10        2.104709E-03        -3.334610E-03         4.662390E+06        -2.538024E+06        
9.710000E-10        2.109358E-03        -3.337181E-03         4.648835E+06        -2.570730E+06        
9.720000E-10        2.113993E-03        -3.339785E-03         4.635052E+06        -2.603341E+06        
9.730000E-10        2.118614E-03        -3.342420E-03         4.621039E+06        -2.635854E+06        
9.740000E-10        2.123221E-03        -3.345089E-03         4.606799E+06        -2.668268E+06        
9.750000E-10        2.127813E-03        -3.347789E-03         4.592331E+06        -2.700581E+06        
9.760000E-10        2.132391E-03        -3.350522E-03         4.577636E+06        -2.732792E+06        
9.770000E-10        2.136954E-03        -3.353287E-03         4.562715E+06        -2.764898E+06        
9.780000E-10        2.141501E-03        -3.356084E-03         4.547570E+06        -2.796899E+06        
9.790000E-10        2.146034E-03        -3.358913E-03         4.532200E+06        -2.828793E+06        
9.800000E-10        2.150550E-03        -3.361773E-03         4.516606E+06        -2.860578E+06        
9.810000E-10        2.155051E-03        -3.364665E-03         4.500789E+06        -2.892252E+06        
9.820000E-10        2.159536E-03        -3.367589E-03         4.484750E+06        -2.923815E+06        
9.830000E-10        2.164004E-03        -3.370545E-03         4.468490E+06        -2.955264E+06        
9.840000E-10        2.168456E-03        -3.373531E-03         4.452009E+06        -2.986599E+06        
9.850000E-10        2.172891E-03        -3.376549E-03         4.435309E+06        -3.017816E+06        
9.860000E-10        2.177310E-03        -3.379598E-03         4.418390E+06        -3.048916E+06        
9.870000E-10        2.181711E-03        -3.382678E-03         4.401252E+06        -3.079896E+06        
9.880000E-10        2.186095E-03        -3.385788E-03         4.383898E+06        -3.110755E+06        
9.890000E-10        2.190461E-03        -3.388930E-03         4.366327E+06        -3.141491E+06        
9.900000E-10        2.194810E-03        -3.392102E-03         4.348540E+06        -3.172103E+06        
9.910000E-10        2.199140E-03        -3.395305E-03         4.330539E+06        -3.202589E+06        
9.920000E-10        2.203453E-03        -3.398538E-03         4.312324E+06        -3.232948E+06        
9.930000E-10        2.207747E-03        -3.401801E-03         4.293897E+06        -3.263179E+06        
9.940000E-10        2.212022E-03        -3.405094E-03         4.275257E+06        -3.293279E+06        
9.950000E-10        2.216278E-03        -3.408417E-03         4.256407E+06        -3.323247E+06        
9.960000E-10        2.220516E-03        -3.411770E-03         4.237346E+06        -3.353083E+06        
9.970000E-10        2.224734E-03        -3.415153E-03         4.218076E+06        -3.382783E+06        
9.980000E-10        2.228932E-03        -3.418566E-03         4.198598E+06        -3.412348E+06        
9.990000E-10        2.233111E-03        -3.422007E-03         4.178913E+06        -3.441775E+06        
1.000000E-09        2.237270E-03        -3.425478E-03         4.159022E+06        -3.471063E+06        
1.001000E-09        2.241409E-03        -3.428979E-03         4.138925E+06        -3.500210E+06        
1.002000E-09        2.245528E-03        -3.432508E-03         4.118624E+06        -3.529216E+06        
1.003000E-09        2.249626E-03        -3.436066E-03         4.098120E+06        -3.558078E+06        
1.004000E-09        2.253703E-03        -3.439653E-03         4.077414E+06        -3.586796E+06        
1.005000E-09        2.257760E-03        -3.443268E-03         4.056506E+06        -3.615367E+06        
1.006000E-09        2.261795E-03        -3.446912E-03         4.035398E+06        -3.643791E+06        
1.007000E-09        2.265809E-03        -3.450584E-03         4.014091E+06        -3.672065E+06        
1.008000E-09        2.269802E-03        -3.454284E-03         3.992586E+06        -3.700190E+06        
1.009000E-09        2.273773E-03        -3.458012E-03         3.970884E+06        -3.728162E+06        
1.010000E-09        2.277722E-03        -3.461768E-03         3.948986E+06        -3.755982E+06        
1.011000E-09        2.281649E-03        -3.465552E-03         3.926893E+06        -3.783647E+06        
1.012000E-09        2.285553E-03        -3.469363E-03         3.904606E+06        -3.811156E+06        
1.013000E-09        2.289435E-03        -3.473202E-03         3.882126E+06        -3.838508E+06        
1.014000E-09        2.293295E-03        -3.477067E-03         3.859455E+06        -3.865701E+06        
1.015000E-09        2.297131E-03        -3.480960E-03         3.836593E+06        -3.892734E+06        
1.016000E-09        2.300945E-03        -3.484880E-03         3.813542E+06        -3.919606E+06        
1.017000E-09        2.304735E-03        -3.488826E-03         3.790303E+06        -3.946315E+06        
1.018000E-09        2.308502E-03        -3.492799E-03         3.766877E+06        -3.972861E+06        
1.019000E-09        2.312245E-03        -3.496798E-03         3.743265E+06        -3.999241E+06        
1.020000E-09        2.315965E-03        -3.500823E-03         3.719468E+06        -4.025455E+06        
1.021000E-09        2.319660E-03        -3.504875E-03         3.695487E+06        -4.051501E+06        
1.022000E-09        2.323332E-03        -3.508952E-03         3.671324E+06        -4.077377E+06        
1.023000E-09        2.326979E-03        -3.513055E-03         3.646980E+06        -4.103084E+06        
1.024000E-09        2.330601E-03        -3.517184E-03         3.622456E+06        -4.128619E+06        
1.025000E-09        2.334199E-03        -3.521338E-03         3.597754E+06        -4.153980E+06        
1.026000E-09        2.337772E-03        -3.525517E-03         3.572873E+06        -4.179168E+06        
1.027000E-09        2.341320E-03        -3.529721E-03         3.547816E+06        -4.204180E+06        
1.028000E-09        2.344842E-03        -3.533950E-03         3.522585E+06        -4.229016E+06        
1.029000E-09        2.348339E-03        -3.538204E-03         3.497179E+06        -4.253674E+06        
1.030000E-09        2.351811E-03        -3.542482E-03         3.471601E+06        -4.278152E+06        
1.031000E-09        2.355257E-03        -3.546785E-03         3.445851E+06        -4.302451E+06        
1.032000E-09        2.358677E-03        -3.551111E-03         3.419931E+06        -4.326567E+06        
1.033000E-09        2.362071E-03        -3.555462E-03         3.393843E+06        -4.350502E+06        
1.034000E-09        2.365438E-03        -3.559836E-03         3.367587E+06        -4.374252E+06        
1.035000E-09        2.368779E-03        -3.564234E-03         3.341165E+06        -4.397817E+06        
1.036000E-09        2.372094E-03        -3.568655E-03         3.314578E+06        -4.421196E+06        
1.037000E-09        2.375382E-03        -3.573099E-03         3.287827E+06        -4.444388E+06        
1.038000E-09        2.378643E-03        -3.577567E-03         3.260914E+06        -4.467391E+06        
1.039000E-09        2.381877E-03        -3.582057E-03         3.233840E+06        -4.490205E+06        
1.040000E-09        2.385083E-03        -3.586570E-03         3.206607E+06        -4.512827E+06        
1.041000E-09        2.388262E-03        -3.591105E-03         3.179215E+06        -4.535258E+06        
